address,suburb,price,weekly_rent,vacancy_rate,orientation,days_on_market
"3 HAIG ST, ROSEVILLE, NSW",ROSEVILLE,2110000.0,1825.9615384615383,0.03,,1
"3 HEIGHTS CR, MIDDLE COVE, NSW",MIDDLE COVE,1425000.0,1233.173076923077,0.03,,1
"3 HOLLYWOOD CR, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1010000.0,874.0384615384615,0.03,,1
"3 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,1325000.0,1146.6346153846157,0.03,,1
"3 KYOGLE RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1000000.0,865.3846153846154,0.03,,1
"3 LAGUNA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1900000.0,1644.2307692307693,0.03,,1
"3 LOCKLEY PDE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1450000.0,1254.8076923076924,0.03,,1
"3 LOORANA ST, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,3500000.0,3028.846153846154,0.03,,1
"3 LOWANA AVE, ROSEVILLE, NSW",ROSEVILLE,1090000.0,943.2692307692308,0.03,,1
"3 MACMAHON ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1600000.0,1384.6153846153843,0.03,,1
"3 MANNERIM PL, CASTLE COVE, NSW",CASTLE COVE,2000000.0,1730.7692307692307,0.03,,1
"3 MARGARET ST, ROSEVILLE, NSW",ROSEVILLE,1550000.0,1341.3461538461538,0.03,,1
"3 MARLBOROUGH RD, WILLOUGHBY, NSW",WILLOUGHBY,900000.0,778.8461538461538,0.03,,1
"3 MCCLELLAND ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1325000.0,1146.6346153846157,0.03,,1
"3 MCLEOD AVE, ROSEVILLE, NSW",ROSEVILLE,1363000.0,1179.5192307692307,0.03,,1
"3 MEGALONG AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2250000.0,1947.1153846153843,0.03,,1
"3 MORELLA PL, CASTLE COVE, NSW",CASTLE COVE,2275000.0,1968.75,0.03,,1
"3 MOROTAI CR, CASTLECRAG, NSW",CASTLECRAG,2300000.0,1990.384615384616,0.03,,1
"3 NAMOI RD, NORTHBRIDGE, NSW",NORTHBRIDGE,3400000.0,2942.3076923076924,0.03,,1
"3 NARDOO RD, WILLOUGHBY, NSW",WILLOUGHBY,2075000.0,1795.673076923077,0.03,,1
"3 NATHAN LN, WILLOUGHBY, NSW",WILLOUGHBY,2860000.0,2475.0,0.03,,1
"3 NEERIM RD, CASTLE COVE, NSW",CASTLE COVE,105000.0,90.8653846153846,0.03,,1
"3 PARK AVE, ROSEVILLE, NSW",ROSEVILLE,2728000.0,2360.769230769231,0.03,,1
"3 PATRICK ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1510000.0,1306.7307692307693,0.03,,1
"3 ROBERT ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,2410000.0,2085.576923076923,0.03,,1
"3 ROSEBRIDGE AVE, CASTLE COVE, NSW",CASTLE COVE,855000.0,739.9038461538462,0.03,,1
"3 ROSLYN AVE, ROSEVILLE, NSW",ROSEVILLE,2602333.0,2252.018942307692,0.03,,1
"3 SECOND AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,2575000.0,2228.3653846153848,0.03,,1
"3 SKINNER PDE, ROSEVILLE, NSW",ROSEVILLE,3850000.0,3331.730769230769,0.03,,1
"3 SMALL ST, WILLOUGHBY, NSW",WILLOUGHBY,1280000.0,1107.6923076923076,0.03,,1
"3 STEPHEN ST, WILLOUGHBY, NSW",WILLOUGHBY,3050000.0,2639.423076923077,0.03,,1
"3 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,1230000.0,1064.423076923077,0.03,,1
"3 TELAK CL, WILLOUGHBY NORTH, NSW",WILLOUGHBY NORTH,11860000.0,10263.46153846154,0.03,,1
"3 THE BARRICADE, CASTLECRAG, NSW",CASTLECRAG,146500.0,126.77884615384616,0.03,,1
"3 THE BATTLEMENT, CASTLECRAG, NSW",CASTLECRAG,1900000.0,1644.2307692307693,0.03,,1
"3 TUNKS ST, NORTHBRIDGE, NSW",NORTHBRIDGE,1895000.0,1639.9038461538462,0.03,,1
"3 WAIMEA RD, LINDFIELD, NSW",LINDFIELD,400000.0,346.15384615384613,0.03,,1
"3 WALTER ST, WILLOUGHBY, NSW",WILLOUGHBY,2200000.0,1903.8461538461536,0.03,,1
"3 WARD ST, WILLOUGHBY, NSW",WILLOUGHBY,1180000.0,1021.1538461538462,0.03,,1
"3 WARRAWEE AVE, CASTLE COVE, NSW",CASTLE COVE,990000.0,856.7307692307693,0.03,,1
"3 WEETALIBAH RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1575000.0,1362.9807692307693,0.03,,1
"3 WYVERN AVE, ROSEVILLE, NSW",ROSEVILLE,1005000.0,869.7115384615385,0.03,,1
"3/1 PENKIVIL ST, WILLOUGHBY, NSW",WILLOUGHBY,775000.0,670.6730769230769,0.03,,1
"3/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"3/109 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,342000.0,295.96153846153845,0.03,,1
"3/115 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,13365000.0,11565.865384615385,0.03,,1
"3/118 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,540000.0,467.3076923076923,0.03,,1
"3/118 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,733000.0,634.3269230769231,0.03,,1
"3/12 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,2887500.0,2498.798076923077,0.03,,1
"3/122 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,412000.0,356.53846153846155,0.03,,1
"3/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,490000.0,424.0384615384616,0.03,,1
"3/139 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,860000.0,744.2307692307693,0.03,,1
"3/143 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,485000.0,419.71153846153845,0.03,,1
"3/15-17 CORONA AVE, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"3/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,995000.0,861.0576923076923,0.03,,1
"3/154 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,690000.0,597.1153846153846,0.03,,1
"3/156 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,690000.0,597.1153846153846,0.03,,1
"3/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,690000.0,597.1153846153846,0.03,,1
"3/174 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,480250.0,415.6009615384616,0.03,,1
"3/177 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,410000.0,354.8076923076923,0.03,,1
"3/182 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,535000.0,462.9807692307692,0.03,,1
"3/183 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,925000.0,800.4807692307693,0.03,,1
"3/19 CLANWILLIAM ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,797000.0,689.7115384615385,0.03,,1
"3/19 CLANWILLIAM ST, WILLOUGHBY, NSW",WILLOUGHBY,555000.0,480.2884615384616,0.03,,1
"3/19 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,920000.0,796.1538461538462,0.03,,1
"3/19 LARKIN ST, ROSEVILLE, NSW",ROSEVILLE,1225000.0,1060.0961538461538,0.03,,1
"3/19-21 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,600000.0,519.2307692307693,0.03,,1
"3/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,463000.0,400.6730769230769,0.03,,1
"3/2 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,861500.0,745.5288461538462,0.03,,1
"3/20 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,265000.0,229.32692307692307,0.03,,1
"3/21 CLANWILLIAM ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"3/21 THE GR, ROSEVILLE, NSW",ROSEVILLE,770000.0,666.3461538461538,0.03,,1
"3/22 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,835000.0,722.5961538461538,0.03,,1
"3/223 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,640000.0,553.8461538461538,0.03,,1
"3/24B FORSYTH ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,535000.0,462.9807692307692,0.03,,1
"3/262 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,595000.0,514.9038461538462,0.03,,1
"3/266 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,585000.0,506.25,0.03,,1
"3/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,840000.0,726.9230769230769,0.03,,1
"3/270 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,510000.0,441.34615384615387,0.03,,1
"3/272 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,456000.0,394.61538461538464,0.03,,1
"3/272 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,440000.0,380.7692307692308,0.03,,1
"3/276 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,565000.0,488.9423076923077,0.03,,1
"3/280 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,505000.0,437.0192307692308,0.03,,1
"3/282 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,480000.0,415.38461538461536,0.03,,1
"3/283 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,940000.0,813.4615384615385,0.03,,1
"3/290-296 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,430000.0,372.11538461538464,0.03,,1
"3/293-297 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1250000.0,1081.7307692307693,0.03,,1
"3/3 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,380000.0,328.84615384615387,0.03,,1
"3/3 THE POSTERN, CASTLECRAG, NSW",CASTLECRAG,1325000.0,1146.6346153846157,0.03,,1
"3/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"3/3-5 NOLA RD, ROSEVILLE, NSW",ROSEVILLE,1010000.0,874.0384615384615,0.03,,1
"3/30-32 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,599000.0,518.3653846153846,0.03,,1
"3/309 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,512000.0,443.0769230769231,0.03,,1
"3/317 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,420000.0,363.46153846153845,0.03,,1
"3/32-40 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,625000.0,540.8653846153846,0.03,,1
"3/323 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,615000.0,532.2115384615385,0.03,,1
"3/343 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,600000.0,519.2307692307693,0.03,,1
"3/349 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,642000.0,555.5769230769231,0.03,,1
"3/390 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,4290000.0,3712.5,0.03,,1
"3/40 REMUERA ST, WILLOUGHBY, NSW",WILLOUGHBY,950000.0,822.1153846153846,0.03,,1
"3/451 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,765000.0,662.0192307692307,0.03,,1
"3/461 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,890000.0,770.1923076923077,0.03,,1
"3/471 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,589500.0,510.1442307692308,0.03,,1
"3/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,730000.0,631.7307692307693,0.03,,1
"3/5 CORONA AVE, ROSEVILLE, NSW",ROSEVILLE,877000.0,758.9423076923077,0.03,,1
"3/50 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,680000.0,588.4615384615385,0.03,,1
"3/542 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,575800.0,498.2884615384616,0.03,,1
"3/548 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,310000.0,268.2692307692308,0.03,,1
"3/549 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,530000.0,458.6538461538461,0.03,,1
"3/587-589 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,525000.0,454.3269230769231,0.03,,1
"3/597 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,380000.0,328.84615384615387,0.03,,1
"3/6 CHURCH ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,556000.0,481.1538461538461,0.03,,1
"3/636 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,600000.0,519.2307692307693,0.03,,1
"3/68 VICTORIA AVE, CHATSWOOD, NSW",CHATSWOOD,711000.0,615.2884615384615,0.03,,1
"3/684 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,695000.0,601.4423076923077,0.03,,1
"3/76-80 EDINBURGH RD, WILLOUGHBY, NSW",WILLOUGHBY,650000.0,562.5,0.03,,1
"3/8 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,975000.0,843.75,0.03,,1
"3/82-84 EDINBURGH RD, WILLOUGHBY, NSW",WILLOUGHBY,745000.0,644.7115384615385,0.03,,1
"3/9 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,820000.0,709.6153846153846,0.03,,1
"30 ABINGDON RD, ROSEVILLE, NSW",ROSEVILLE,1437500.0,1243.9903846153843,0.03,,1
"30 ALEXANDER AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1936000.0,1675.3846153846157,0.03,,1
"30 ALEXANDER PDE, ROSEVILLE, NSW",ROSEVILLE,2735000.0,2366.826923076923,0.03,,1
"30 ALPHA RD, WILLOUGHBY, NSW",WILLOUGHBY,1820000.0,1575.0,0.03,,1
"30 ANN ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,6800000.0,5884.615384615385,0.03,,1
"30 BAROONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1810000.0,1566.3461538461538,0.03,,1
"30 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,710000.0,614.4230769230769,0.03,,1
"30 CHALEYER ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1330000.0,1150.9615384615386,0.03,,1
"30 COBAR ST, WILLOUGHBY, NSW",WILLOUGHBY,1650000.0,1427.8846153846157,0.03,,1
"30 COOLAWIN RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2000000.0,1730.7692307692307,0.03,,1
"30 COURALLIE RD, NORTHBRIDGE, NSW",NORTHBRIDGE,5610000.0,4854.807692307692,0.03,,1
"30 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,1715000.0,1484.1346153846157,0.03,,1
"30 DUNTROON AVE, ROSEVILLE, NSW",ROSEVILLE,1035000.0,895.6730769230769,0.03,,1
"30 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,270386.0,233.9878846153846,0.03,,1
"30 EATON ST, WILLOUGHBY, NSW",WILLOUGHBY,1160000.0,1003.8461538461538,0.03,,1
"30 EMERSTAN DR, CASTLE COVE, NSW",CASTLE COVE,1565000.0,1354.326923076923,0.03,,1
"30 EUROKA ST, NORTHBRIDGE, NSW",NORTHBRIDGE,1410000.0,1220.1923076923076,0.03,,1
"30 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,1580000.0,1367.3076923076924,0.03,,1
"30 FORSYTH ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2350000.0,2033.6538461538464,0.03,,1
"30 GLOVER ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2200000.0,1903.8461538461536,0.03,,1
"30 GREENFIELD AVE, MIDDLE COVE, NSW",MIDDLE COVE,1550000.0,1341.3461538461538,0.03,,1
"30 HIGH ST, WILLOUGHBY, NSW",WILLOUGHBY,950000.0,822.1153846153846,0.03,,1
"30 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,3585000.0,3102.403846153846,0.03,,1
"30 LORD ST, ROSEVILLE, NSW",ROSEVILLE,3550000.0,3072.1153846153848,0.03,,1
"30 MACMAHON ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,850000.0,735.5769230769231,0.03,,1
"30 MALGA AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1080000.0,934.6153846153846,0.03,,1
"30 MALVERN AVE, ROSEVILLE, NSW",ROSEVILLE,1300000.0,1125.0,0.03,,1
"30 NAROOMA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2386000.0,2064.8076923076924,0.03,,1
"30 PARK AVE, ROSEVILLE, NSW",ROSEVILLE,1300000.0,1125.0,0.03,,1
"30 REMUERA ST, WILLOUGHBY, NSW",WILLOUGHBY,2525000.0,2185.096153846154,0.03,,1
"30 ROBERT ST, WILLOUGHBY, NSW",WILLOUGHBY,925000.0,800.4807692307693,0.03,,1
"30 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2850000.0,2466.346153846154,0.03,,1
"30 RUTLAND AVE, CASTLECRAG, NSW",CASTLECRAG,2600000.0,2250.0,0.03,,1
"30 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1361500.0,1178.2211538461538,0.03,,1
"30 SECOND AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3335000.0,2886.0576923076924,0.03,,1
"30 SUNNYSIDE CR, CASTLECRAG, NSW",CASTLECRAG,1485000.0,1285.0961538461538,0.03,,1
"30 THOMAS AVE, ROSEVILLE, NSW",ROSEVILLE,1380000.0,1194.2307692307693,0.03,,1
"30 TULLOH ST, WILLOUGHBY, NSW",WILLOUGHBY,1770000.0,1531.7307692307693,0.03,,1
"30 TYNESIDE AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1245000.0,1077.4038461538462,0.03,,1
"30 WARRANE RD, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1346000.0,1164.8076923076924,0.03,,1
"30 WEEMALA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1960000.0,1696.1538461538462,0.03,,1
"30 WOONONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1820000.0,1575.0,0.03,,1
"30-32 BARCOO ST, EAST ROSEVILLE, NSW",EAST ROSEVILLE,357500.0,309.375,0.03,,1
"30/124 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,616000.0,533.0769230769231,0.03,,1
"30/15-17 CORONA AVE, ROSEVILLE, NSW",ROSEVILLE,675000.0,584.1346153846154,0.03,,1
"30/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1298000.0,1123.2692307692307,0.03,,1
"30/180 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,420000.0,363.46153846153845,0.03,,1
"30/181-185 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,450000.0,389.4230769230769,0.03,,1
"30/21 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,485000.0,419.71153846153845,0.03,,1
"30/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1250000.0,1081.7307692307693,0.03,,1
"30/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,730000.0,631.7307692307693,0.03,,1
"30/8 LARKIN ST, ROSEVILLE, NSW",ROSEVILLE,610000.0,527.8846153846154,0.03,,1
"300 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,3650000.0,3158.653846153846,0.03,,1
"300 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1235000.0,1068.75,0.03,,1
"300 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1495000.0,1293.75,0.03,,1
"301 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1600000.0,1384.6153846153843,0.03,,1
"301/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1145000.0,990.8653846153846,0.03,,1
"301/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,900000.0,778.8461538461538,0.03,,1
"301/160 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2150000.0,1860.576923076923,0.03,,1
"301/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1125000.0,973.5576923076924,0.03,,1
"301/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,905000.0,783.1730769230769,0.03,,1
"301/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,870000.0,752.8846153846154,0.03,,1
"302 EASTERN VALLEY WAY, MIDDLE COVE, NSW",MIDDLE COVE,1025000.0,887.0192307692307,0.03,,1
"302 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1548000.0,1339.6153846153843,0.03,,1
"302/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,885000.0,765.8653846153846,0.03,,1
"302/160 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1325000.0,1146.6346153846157,0.03,,1
"302/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1230000.0,1064.423076923077,0.03,,1
"302/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1718000.0,1486.7307692307693,0.03,,1
"303/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,760000.0,657.6923076923077,0.03,,1
"303/160 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,599000.0,518.3653846153846,0.03,,1
"303/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,765000.0,662.0192307692307,0.03,,1
"303/72 LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,1025000.0,887.0192307692307,0.03,,1
"303/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,740000.0,640.3846153846154,0.03,,1
"304 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,3375000.0,2920.673076923077,0.03,,1
"304/29 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1645000.0,1423.5576923076924,0.03,,1
"304/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1100000.0,951.9230769230768,0.03,,1
"304/562 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1460000.0,1263.4615384615386,0.03,,1
"304/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1060000.0,917.3076923076924,0.03,,1
"304/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,969000.0,838.5576923076923,0.03,,1
"305 EASTERN VALLEY WAY, MIDDLE COVE, NSW",MIDDLE COVE,915000.0,791.8269230769231,0.03,,1
"305 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1515000.0,1311.0576923076924,0.03,,1
"305/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,835000.0,722.5961538461538,0.03,,1
"305/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,790000.0,683.6538461538462,0.03,,1
"305/29 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,3495000.0,3024.519230769231,0.03,,1
"305/562 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,798000.0,690.5769230769231,0.03,,1
"305/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,835000.0,722.5961538461538,0.03,,1
"306/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1550000.0,1341.3461538461538,0.03,,1
"306/5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1340000.0,1159.6153846153843,0.03,,1
"306/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,880000.0,761.5384615384615,0.03,,1
"306/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1330000.0,1150.9615384615386,0.03,,1
"307 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1515000.0,1311.0576923076924,0.03,,1
"307/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1218000.0,1054.0384615384614,0.03,,1
"307/5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,905000.0,783.1730769230769,0.03,,1
"307/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,868000.0,751.1538461538462,0.03,,1
"307/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,885000.0,765.8653846153846,0.03,,1
"308 EASTERN VALLEY WAY, MIDDLE COVE, NSW",MIDDLE COVE,2292000.0,1983.4615384615383,0.03,,1
"308 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,5150000.0,4456.7307692307695,0.03,,1
"308/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,765000.0,662.0192307692307,0.03,,1
"308/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,760000.0,657.6923076923077,0.03,,1
"308/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,880000.0,761.5384615384615,0.03,,1
"308/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,877500.0,759.375,0.03,,1
"309/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"30A MACMAHON ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2600000.0,2250.0,0.03,,1
"31 ALEXANDER AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2500000.0,2163.4615384615386,0.03,,1
"31 ALEXANDER PDE, ROSEVILLE, NSW",ROSEVILLE,1060000.0,917.3076923076924,0.03,,1
"31 ARCHBOLD RD, ROSEVILLE, NSW",ROSEVILLE,1100000.0,951.9230769230768,0.03,,1
"31 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,1049000.0,907.7884615384615,0.03,,1
"31 CARNARVON RD, ROSEVILLE, NSW",ROSEVILLE,2550000.0,2206.730769230769,0.03,,1
"31 CHELMSFORD AVE, WILLOUGHBY, NSW",WILLOUGHBY,1953000.0,1690.0961538461538,0.03,,1
"31 CHEYNE WALK, CASTLECRAG, NSW",CASTLECRAG,2875000.0,2487.980769230769,0.03,,1
"31 COBAR ST, WILLOUGHBY, NSW",WILLOUGHBY,806000.0,697.5,0.03,,1
"31 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,1697500.0,1468.9903846153843,0.03,,1
"31 DORSET RD, NORTHBRIDGE, NSW",NORTHBRIDGE,5700000.0,4932.692307692308,0.03,,1
"31 FORSYTH ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,750005.0,649.0427884615384,0.03,,1
"31 GLEN RD, ROSEVILLE, NSW",ROSEVILLE,1300000.0,1125.0,0.03,,1
"31 HARDEN AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,4000000.0,3461.538461538461,0.03,,1
"31 HEADLAND RD, CASTLE COVE, NSW",CASTLE COVE,2550000.0,2206.730769230769,0.03,,1
